,ghazal_id,bayt_id,line,tashbih_cl,kenaye_cl,esteare_cl,jenas_cl,iham_cl,majaz_cl
2960,353,7,حافظ جناب پیر مغان جای دولت است ** من ترک خاک بوسی این در نمی‌کنم,,,,,,
2961,354,1,به مژگان سیه کردی هزاران رخنه در دینم ** بیا کز چشم بیمارت هزاران درد برچینم,,درد چیدن:تیمارداری,,,,
2962,354,2,الا ای همنشین دل که یارانت برفت از یاد ** مرا روزی مباد آن دم که بی یاد تو بنشینم,,,,,,
2963,354,3,جهان پیر است و بی‌بنیاد از این فرهادکش فریاد ** که کرد افسون و نیرنگش ملول از جان شیرینم,,,,,,
2964,354,4,ز تاب آتش دوری شدم غرق عرق چون گل ** بیار ای باد شبگیری نسیمی زان عرق چینم,دوری:آتش,,عرق چین:زلف معشوق,غرق-عرق,,
2965,354,5,جهان فانی و باقی فدای شاهد و ساقی ** که سلطانی عالم را طفیل عشق می‌بینم,,,,فانی-باقی,,
2966,354,6,اگر بر جای من غیری گزیند دوست حاکم اوست ** حرامم باد اگر من جان به جای دوست بگزینم,,,,,,
2967,354,7,صباح الخیر زد بلبل کجایی ساقیا برخیز ** که غوغا می‌کند در سر خیال خواب دوشینم,,,,,,
2968,354,8,شب رحلت هم از بستر روم در قصر حورالعین ** اگر در وقت جان دادن تو باشی شمع بالینم,,,,,,
2969,354,9,حدیث آرزومندی که در این نامه ثبت افتاد ** همانا بی‌غلط باشد که حافظ داد تلقینم,,نامه:غزل,,,,
2970,355,1,حالیا مصلحت وقت در آن می‌بینم ** که کشم رخت به میخانه و خوش بنشینم,,رخت به جایی کشیدن:رفتن و کوچ کردن,,,خوش نشستن:1. خوش و خرم و سرمست شدن 2. قرار و آرامش گرفتن 3. اقامت موقتی شدن,
2971,355,2,جام می گیرم و از اهل ریا دور شوم ** یعنی از اهل جهان پاکدلی بگزینم,,,,,پاکدلی:1. پاک دل بودن 2. کسی که دلش پاک است. ؟؟؟؟,
2972,355,3,جز صراحی و کتابم نبود یار و ندیم ** تا حریفان دغا را به جهان کم بینم,,,,,,
2973,355,4,سر به آزادگی از خلق برآرم چون سرو ** گر دهد دست که دامن ز جهان درچینم,,دست دادن:مسیر گشتن و حاصل شدن / دامن از جهان درچیدن:ترک جهان کردن و از آن گذشتن,,,,
2974,355,5,بس که در خرقه آلوده زدم لاف صلاح ** شرمسار از رخ ساقی و می رنگینم,,,,,,
2975,355,6,سینه تنگ من و بار غم او هیهات ** مرد این بار گران نیست دل مسکینم,,,,,,
2976,355,7,من اگر رند خراباتم و گر زاهد شهر ** این متاعم که همی‌بینی و کمتر زینم,,,,,,
2977,355,8,بنده آصف عهدم دلم از راه مبر ** که اگر دم زنم از چرخ بخواهد کینم,,دل از راه بردن:گمراه کردن و فریب دادن دل,,,,دم زدن:شکایت کردن
2978,355,9,بر دلم گرد ستم‌هاست خدایا مپسند ** که مکدر شود آیینه مهرآیینم,ستم:گرد,,آیینه:دل,,,
2979,356,1,گرم از دست برخیزد که با دلدار بنشینم ** ز جام وصل می‌نوشم ز باغ عیش گل چینم,وصل:جام / عیش:باغ,از دست برخاستن:امکان داشتن و میسر بودن,,,,
2980,356,2,شراب تلخ صوفی سوز بنیادم بخواهد برد ** لبم بر لب نه ای ساقی و بستان جان شیرینم,,بنیاد بردن:آشفته و ویران کردن,,,,
2981,356,3,مگر دیوانه خواهم شد در این سودا که شب تا روز ** سخن با ماه می‌گویم پری در خواب می‌بینم,,,,,,
2982,356,4,لبت شکر به مستان داد و چشمت می به میخواران ** منم کز غایت حرمان نه با آنم نه با اینم,,,شکر:بوسه,,,
2983,356,5,چو هر خاکی که باد آورد فیضی برد از انعامت ** ز حال بنده یاد آور که خدمتگار دیرینم,,,,باد-یاد,,فیض:لطف و بخشش
2984,356,6,نه هر کو نقش نظمی زد کلامش دلپذیر افتد ** تذرو طرفه من گیرم که چالاک است شاهینم,,,تذرو:مضمون های زیبا و لطیف شعری,,,
2985,356,7,اگر باور نمی‌داری رو از صورتگر چین پرس ** که مانی نسخه می‌خواهد ز نوک کلک مشکینم,,,,,,
2986,356,8,وفاداری و حق گویی نه کار هر کسی باشد ** غلام آصف ثانی جلال الحق و الدینم,,جلال الحق و الدین:جلال الدین توران شاه,,,,
2987,356,9,رموز مستی و رندی ز من بشنو نه از واعظ ** که با جام و قدح هر دم ندیم ماه و پروینم,,,,,,
2988,357,1,در خرابات مغان نور خدا می‌بینم ** این عجب بین که چه نوری ز کجا می‌بینم,,,,,,
2989,357,2,جلوه بر من مفروش ای ملک الحاج که تو ** خانه می‌بینی و من خانه خدا می‌بینم,,خانه خدا:خداوند,,,,
2990,357,3,خواهم از زلف بتان نافه گشایی کردن ** فکر دور است همانا که خطا می‌بینم,,,بت:معشوق,,,
2991,357,4,سوز دل اشک روان آه سحر ناله شب ** این همه از نظر لطف شما می‌بینم,,,,,,
2992,357,5,هر دم از روی تو نقشی زندم راه خیال ** با که گویم که در این پرده چه‌ها می‌بینم,خیال:راه,,,,,
2993,357,6,کس ندیده‌ست ز مشک ختن و نافه چین ** آن چه من هر سحر از باد صبا می‌بینم,,,,,,
2994,357,7,دوستان عیب نظربازی حافظ مکنید ** که من او را ز محبان شما می‌بینم,,,,,,
2995,358,1,غم زمانه که هیچش کران نمی‌بینم ** دواش جز می چون ارغوان نمی‌بینم,,,,,,
2996,358,2,به ترک خدمت پیر مغان نخواهم گفت ** چرا که مصلحت خود در آن نمی‌بینم,,,,,,
2997,358,3,ز آفتاب قدح ارتفاع عیش بگیر ** چرا که طالع وقت آن چنان نمی‌بینم,قدح:آفتاب,,,,ارتفاع گرفتن:1. بهره و سود گرفتن 2. بلند شدن کوکب در نجوم,
2998,358,4,نشان اهل خدا عاشقیست با خود دار ** که در مشایخ شهر این نشان نمی‌بینم,,,,,,
2999,358,5,بدین دو دیده حیران من هزار افسوس ** که با دو آینه رویش عیان نمی‌بینم,,,دو آینه:دو چشم,,,
3000,358,6,قد تو تا بشد از جویبار دیده من ** به جای سرو جز آب روان نمی‌بینم,دیده:جویبار,,,,,
3001,358,7,در این خمار کسم جرعه‌ای نمی‌بخشد ** ببین که اهل دلی در میان نمی‌بینم,,,,,,
3002,358,8,نشان موی میانش که دل در او بستم ** ز من مپرس که خود در میان نمی‌بینم,میان:موی,,,میان-میان,خود در میان نمیبینم:1. هیچم و خود را در میانه نمیبینم. 2. خودم موی میان را نمیبینم.,
3003,358,9,من و سفینه حافظ که جز در این دریا ** بضاعت سخن درفشان نمی‌بینم,سخن:بضاعت,سحن درفشان:سخن فصیح و بلیغ,,,,
3004,359,1,خرم آن روز کز این منزل ویران بروم ** راحت جان طلبم و از پی جانان بروم,,,منزل ویران:یزد,,,
3005,359,2,گر چه دانم که به جایی نبرد راه غریب ** من به بوی سر آن زلف پریشان بروم,,راه به جایی بردن:به مقصود رسیدن,,,بو:1. امید و آرزو 2. رایحه,
3006,359,3,دلم از وحشت زندان سکندر بگرفت ** رخت بربندم و تا ملک سلیمان بروم,,,,,,
3007,359,4,چون صبا با تن بیمار و دل بی‌طاقت ** به هواداری آن سرو خرامان بروم,,,,,,
3008,359,5,در ره او چو قلم گر به سرم باید رفت ** با دل زخم کش و دیده گریان بروم,,به سر رفتن:با شور و اشتیاق رفتن,,,,
3009,359,6,نذر کردم گر از این غم به درآیم روزی ** تا در میکده شادان و غزل خوان بروم,,,,,,
3010,359,7,به هواداری او ذره صفت رقص کنان ** تا لب چشمه خورشید درخشان بروم,,,,,,
3011,359,8,تازیان را غم احوال گران باران نیست ** پارسایان مددی تا خوش و آسان بروم,,,,,تازیان:1. تازندگان و سبک باران در مقابل گران باران 2. عرب ها / پارسایان:1. زاهدان 2. اهل فارس,
3012,359,9,ور چو حافظ ز بیابان نبرم ره بیرون ** همره کوکبه آصف دوران بروم,,,,,,
3013,360,1,گر از این منزل ویران به سوی خانه روم ** دگر آن جا که روم عاقل و فرزانه روم,,,منزل ویران:شهر یزد,,,
3014,360,2,زین سفر گر به سلامت به وطن بازرسم ** نذر کردم که هم از راه به میخانه روم,,,,,,
3015,360,3,تا بگویم که چه کشفم شد از این سیر و سلوک ** به در صومعه با بربط و پیمانه روم,,,,,,
3016,360,4,آشنایان ره عشق گرم خون بخورند ** ناکسم گر به شکایت سوی بیگانه روم,,گرم خون بخورند:غم و رنج فراوان به من بدهند.,,,,
3017,360,5,بعد از این دست من و زلف چو زنجیر نگار ** چند و چند از پی کام دل دیوانه روم,,,,,,
3018,360,6,گر ببینم خم ابروی چو محرابش باز ** سجده شکر کنم و از پی شکرانه روم,,,,,,
3019,360,7,خرم آن دم که چو حافظ به تولای وزیر ** سرخوش از میکده با دوست به کاشانه روم,,,,,,
3020,361,1,آن که پامال جفا کرد چو خاک راهم ** خاک می‌بوسم و عذر قدمش می‌خواهم,,,,,,
3021,361,2,من نه آنم که ز جور تو بنالم حاشا ** بنده معتقد و چاکر دولتخواهم,,,,,,
3022,361,3,بسته‌ام در خم گیسوی تو امید دراز ** آن مبادا که کند دست طلب کوتاهم,,دست کوتاه کردن:بی نصیب و محروم ساختن,,,,
3023,361,4,ذره خاکم و در کوی توام جای خوش است ** ترسم ای دوست که بادی ببرد ناگاهم,,,,,,
3024,361,5,پیر میخانه سحر جام جهان بینم داد ** و اندر آن آینه از حسن تو کرد آگاهم,,,آینه:جام جهان بین,,,
3025,361,6,صوفی صومعه عالم قدسم لیکن ** حالیا دیر مغان است حوالتگاهم,عالم قدس:صومعه,, ,,حوالتگاه:1. محل رجوع و بازگشت 2. تفریحگاه,
3026,361,7,با من راه نشین خیز و سوی میکده آی ** تا در آن حلقه ببینی که چه صاحب جاهم,,راه نشین:گدا و بی خانمان,,,,
3027,361,8,مست بگذشتی و از حافظت اندیشه نبود ** آه اگر دامن حسن تو بگیرد آهم,,,,,,
3028,361,9,خوشم آمد که سحر خسرو خاور می‌گفت ** با همه پادشهی بنده تورانشاهم,,خسرو خاور:خورشید,,,,
3029,362,1,دیدار شد میسر و بوس و کنار هم ** از بخت شکر دارم و از روزگار هم,,,,,,
3030,362,2,زاهد برو که طالع اگر طالع من است ** جامم به دست باشد و زلف نگار هم,,,,,,
3031,362,3,ما عیب کس به مستی و رندی نمی‌کنیم ** لعل بتان خوش است و می خوشگوار هم,,,لعل:لب معشوق / بت:معشوق,,,
3032,362,4,ای دل بشارتی دهمت محتسب نماند ** و از می جهان پر است و بت میگسار هم,,,,,,
3033,362,5,خاطر به دست تفرقه دادن نه زیرکیست ** مجموعه‌ای بخواه و صراحی بیار هم,,,,,,
3034,362,6,بر خاکیان عشق فشان جرعه لبش ** تا خاک لعل گون شود و مشکبار هم,,,,جرعه لبش:1. جرعه ای از دهانه جام 2. جرعه شرابی که جانان بر لب دارد 3. خواجه لب یار را به شراب لعل گون تشبیه کرده است.,,
3035,362,7,آن شد که چشم بد نگران بودی از کمین ** خصم از میان برفت و سرشک از کنار هم,,,,,,
3036,362,8,چون کائنات جمله به بوی تو زنده‌اند ** ای آفتاب سایه ز ما برمدار هم,,سایه از کسی برداشتن:بی توجهی کردن به کسی,آفتاب:معشوق,,بو:1. امید و آرزو 2. رایحه,
3037,362,9,چون آب روی لاله و گل فیض حسن توست ** ای ابر لطف بر من خاکی ببار هم,لطف:ابر,,,,,فیض:لطف و بخشش
3038,362,10,حافظ اسیر زلف تو شد از خدا بترس ** و از انتصاف آصف جم اقتدار هم,,,آصف جم اقتدار:خواجه برهان الدین ممدوح حافظ,,,
3039,362,11,برهان ملک و دین که ز دست وزارتش ** ایام کان یمین شد و دریا یسار هم,,کان یمین:کریم بخشنده,,,,
3040,362,12,بر یاد رای انور او آسمان به صبح ** جان می‌کند فدا و کواکب نثار هم,,,,,,
3041,362,13,گوی زمین ربوده چوگان عدل اوست ** وین برکشیده گنبد نیلی حصار هم,زمین:گوی/ عدل:چوگان,,گنبد نیلی حصار:آسمان,,,
3042,362,14,عزم سبک عنان تو در جنبش آورد ** این پایدار مرکز عالی مدار هم,,سبک عنان:تیزرو و رونده,,,,
3043,362,15,تا از نتیجه فلک و طور دور اوست ** تبدیل ماه و سال و خزان و بهار هم,,,,طور-دور,,
3044,362,16,خالی مباد کاخ جلالش ز سروران ** و از ساقیان سروقد گلعذار هم,,,,,,
3045,363,1,دردم از یار است و درمان نیز هم ** دل فدای او شد و جان نیز هم,,,,,,
3046,363,2,این که می‌گویند آن خوشتر ز حسن ** یار ما این دارد و آن نیز هم,,,,,,
3047,363,3,یاد باد آن کو به قصد خون ما ** عهد را بشکست و پیمان نیز هم,,,,یاد-باد,,
3048,363,4,دوستان در پرده می‌گویم سخن ** گفته خواهد شد به دستان نیز هم,,در پرده سخن گفتن:پنهان و پوشیده سخن گفتن,,دوستان-دستان,,
3049,363,5,چون سر آمد دولت شب‌های وصل ** بگذرد ایام هجران نیز هم,,,,,,
3050,363,6,هر دو عالم یک فروغ روی اوست ** گفتمت پیدا و پنهان نیز هم,,,,,,
3051,363,7,اعتمادی نیست بر کار جهان ** بلکه بر گردون گردان نیز هم,,,,گردون-گردان,,
3052,363,8,عاشق از قاضی نترسد می بیار ** بلکه از یرغوی دیوان نیز هم,,,,,,
3053,363,9,محتسب داند که حافظ عاشق است ** و آصف ملک سلیمان نیز هم,,آصف ملک سلیمان:خواجه جلال الدین توران شاه,,,ملک سلیمان:1. حکومت سلیمان 2. سرزمین فارس,
3054,364,1,ما بی غمان مست دل از دست داده‌ایم ** همراز عشق و همنفس جام باده‌ایم,,بی غمان:کسانی که به سبب عاشقی فارغ از غم های مادی اند. / دل از دست دادن:عاشق شدن,,,,
3055,364,2,بر ما بسی کمان ملامت کشیده‌اند ** تا کار خود ز ابروی جانان گشاده‌ایم,ملامت:کمان,کمان ملامت کشیدن:سرزنش و ملامت کردن,,,,
3056,364,3,ای گل تو دوش داغ صبوحی کشیده‌ای ** ما آن شقایقیم که با داغ زاده‌ایم,,,,,,دوش:زمان کوتاه و کم
3057,364,4,پیر مغان ز توبه ما گر ملول شد ** گو باده صاف کن که به عذر ایستاده‌ایم,,,,,,
3058,364,5,کار از تو می‌رود مددی ای دلیل راه ** کانصاف می‌دهیم و ز راه اوفتاده‌ایم,,کار رفتن:پیش رفتن کار,,,,
3059,364,6,چون لاله می مبین و قدح در میان کار ** این داغ بین که بر دل خونین نهاده‌ایم,,,,,,
3060,364,7,گفتی که حافظ این همه رنگ و خیال چیست ** نقش غلط مبین که همان لوح ساده‌ایم,,,,,,
3061,365,1,عمریست تا به راه غمت رو نهاده‌ایم ** روی و ریای خلق به یک سو نهاده‌ایم,,,,,,
3062,365,2,طاق و رواق مدرسه و قال و قیل علم ** در راه جام و ساقی مه رو نهاده‌ایم,,,,,,
3063,365,3,هم جان بدان دو نرگس جادو سپرده‌ایم ** هم دل بدان دو سنبل هندو نهاده‌ایم,,,,,,
3064,365,4,عمری گذشت تا به امید اشارتی ** چشمی بدان دو گوشه ابرو نهاده‌ایم,,چشم نهادن:در انتظار بودن، مراقب و مواظب بودن,,,,
3065,365,5,ما ملک عافیت نه به لشکر گرفته‌ایم ** ما تخت سلطنت نه به بازو نهاده‌ایم,عافیت:ملک,,,,,
3066,365,6,تا سحر چشم یار چه بازی کند که باز ** بنیاد بر کرشمه جادو نهاده‌ایم,,,,,,
3067,365,7,بی زلف سرکشش سر سودایی از ملال ** همچون بنفشه بر سر زانو نهاده‌ایم,,,,,زلف سرکش:1. زلف سرکش و نافرمان و مغرور 2. زلفی که سرهای عاشقان را به بند میکشد 3. سرکشیده و بلند,
3068,365,8,در گوشه امید چو نظارگان ماه ** چشم طلب بر آن خم ابرو نهاده‌ایم,,,,,,
3069,365,9,گفتی که حافظا دل سرگشته‌ات کجاست ** در حلقه‌های آن خم گیسو نهاده‌ایم,,,,,,
3070,366,1,ما بدین در نه پی حشمت و جاه آمده‌ایم ** از بد حادثه این جا به پناه آمده‌ایم,,,در:دنیا,,,ما:انسانها
3071,366,2,ره رو منزل عشقیم و ز سرحد عدم ** تا به اقلیم وجود این همه راه آمده‌ایم,,,,,,
3072,366,3,سبزه خط تو دیدیم و ز بستان بهشت ** به طلبکاری این مهرگیاه آمده‌ایم,خط:سبزه / بهشت:بستان,,,,,
3073,366,4,با چنین گنج که شد خازن او روح امین ** به گدایی به در خانه شاه آمده‌ایم,,,گنج:قرآن / شاه:خداوند,,,
3074,366,5,لنگر حلم تو ای کشتی توفیق کجاست ** که در این بحر کرم غرق گناه آمده‌ایم,حلم:لنگر/ توفیق:کشتی,,,,,
3075,366,6,آبرو می‌رود ای ابر خطاپوش ببار ** که به دیوان عمل نامه سیاه آمده‌ایم,,,,,,
3076,366,7,حافظ این خرقه پشمینه بینداز که ما ** از پی قافله با آتش آه آمده‌ایم,,,,,,
3077,367,1,فتوی پیر مغان دارم و قولیست قدیم ** که حرام است می آن جا که نه یار است ندیم,,,,,,
3078,367,2,چاک خواهم زدن این دلق ریایی چه کنم ** روح را صحبت ناجنس عذابیست الیم,,,,,,
3079,367,3,تا مگر جرعه فشاند لب جانان بر من ** سال‌ها شد که منم بر در میخانه مقیم,,,,,,
3080,367,4,مگرش خدمت دیرین من از یاد برفت ** ای نسیم سحری یاد دهش عهد قدیم,,,,,,
3081,367,5,بعد صد سال اگر بر سر خاکم گذری ** سر برآرد ز گلم رقص کنان عظم رمیم,,,,,,
3082,367,6,دلبر از ما به صد امید ستد اول دل ** ظاهرا عهد فرامش نکند خلق کریم,,,,,,
3083,367,7,غنچه گو تنگ دل از کار فروبسته مباش ** کز دم صبح مدد یابی و انفاس نسیم,,,,,دم صبح:1. اول صبح 2. نفس و باد صبحگاهی,
3084,367,8,فکر بهبود خود ای دل ز دری دیگر کن ** درد عاشق نشود به به مداوای حکیم,,,,,,
3085,367,9,گوهر معرفت آموز که با خود ببری ** که نصیب دگران است نصاب زر و سیم,,معرفت:گوهر,,,,
3086,367,10,دام سخت است مگر یار شود لطف خدا ** ور نه آدم نبرد صرفه ز شیطان رجیم,,,,,,آدم:بنی آدم
3087,367,11,حافظ ار سیم و زرت نیست چه شد شاکر باش ** چه به از دولت لطف سخن و طبع سلیم,,,,,,
3088,368,1,خیز تا از در میخانه گشادی طلبیم ** به ره دوست نشینیم و مرادی طلبیم,,,,,,
3089,368,2,زاد راه حرم وصل نداریم مگر ** به گدایی ز در میکده زادی طلبیم,,,,,,
3090,368,3,اشک آلوده ما گر چه روان است ولی ** به رسالت سوی او پاک نهادی طلبیم,,,,,,
3091,368,4,لذت داغ غمت بر دل ما باد حرام ** اگر از جور غم عشق تو دادی طلبیم,,,,,,
3092,368,5,نقطه خال تو بر لوح بصر نتوان زد ** مگر از مردمک دیده مدادی طلبیم,خال:نقطه / بصر:لوح,,,,مداد:1. مرکب که با قلم نوشته میشود. 2. مصدر باب مفاعله در معنی یاری و کمک خواستن,
3093,368,6,عشوه‌ای از لب شیرین تو دل خواست به جان ** به شکرخنده لبت گفت مزادی طلبیم,,,,,,
3094,368,7,تا بود نسخه عطری دل سودازده را ** از خط غالیه سای تو سوادی طلبیم,,,,,,
3095,368,8,چون غمت را نتوان یافت مگر در دل شاد ** ما به امید غمت خاطر شادی طلبیم,,,,,,
3096,368,9,بر در مدرسه تا چند نشینی حافظ ** خیز تا از در میخانه گشادی طلبیم,,,,,,
3097,369,1,ما ز یاران چشم یاری داشتیم ** خود غلط بود آنچه ما پنداشتیم,,چشم داشتن:توقع و انتظار داشتن، امید و آرزو داشتن,,,,
3098,369,2,تا درخت دوستی بر کی دهد ** حالیا رفتیم و تخمی کاشتیم,دوستی:درخت,,,,,
3099,369,3,گفت و گو آیین درویشی نبود ** ور نه با تو ماجراها داشتیم,,,,,,
3100,369,4,شیوهٔ چشمت فریب جنگ داشت ** ما غلط کردیم و صلح انگاشتیم,,,,,,
3101,369,5,گلبن حسنت نه خود شد دلفروز ** ما دم همت بر او بگماشتیم,حسن:گل بن,,,,,
3102,369,6,نکته‌ها رفت و شکایت کس نکرد ** جانب حرمت فرونگذاشتیم,,نکته ها:سخنان سربسته,,,,
3103,369,7,گفت خود دادی به ما دل حافظا ** ما محصل بر کسی نگماشتیم,,دل دادن:عاشق شدن,,,,
3104,370,1,صلاح از ما چه می‌جویی که مستان را صلا گفتیم ** به دور نرگس مستت سلامت را دعا گفتیم,,,,صلاح - صلا,دور:1. گرداگرد و اطراف 2. روزگار و زمان,
3105,370,2,در میخانه‌ام بگشا که هیچ از خانقه نگشود ** گرت باور بود ور نه سخن این بود و ما گفتیم,,,,,,
3106,370,3,من از چشم تو ای ساقی خراب افتاده‌ام لیکن ** بلایی کز حبیب آید هزارش مرحبا گفتیم,,,,,,
3107,370,4,اگر بر من نبخشایی پشیمانی خوری آخر ** به خاطر دار این معنی که در خدمت کجا گفتیم,,,,,,
3108,370,5,قدت گفتم که شمشاد است بس خجلت به بار آورد ** که این نسبت چرا کردیم و این بهتان چرا گفتیم,,,,,,
3109,370,6,جگر چون نافه‌ام خون گشت کم زینم نمی‌باید ** جزای آن که با زلفت سخن از چین خطا گفتیم,,جگر خون شدن:مشقت و سختی بردن,,,,
3110,370,7,تو آتش گشتی ای حافظ ولی با یار درنگرفت ** ز بدعهدی گل گویی حکایت با صبا گفتیم,,,,,,
3111,371,1,ما درس سحر در ره میخانه نهادیم ** محصول دعا در ره جانانه نهادیم,,چیزی را در راه کسی یا چیزی نهادن:چیزی را فدای کسی یا چیزی کردن,,,,
3112,371,2,در خرمن صد زاهد عاقل زند آتش ** این داغ که ما بر دل دیوانه نهادیم,,آتش در خرمن زدن:هستی نابود کردن,,,,
3113,371,3,سلطان ازل گنج غم عشق به ما داد ** تا روی در این منزل ویرانه نهادیم,غم عشق:گنج,,ساطان ازل:خداوند,,,
3114,371,4,در دل ندهم ره پس از این مهر بتان را ** مهر لب او بر در این خانه نهادیم,لب:مُهر,,خانه:دل,مهر-مُهر,,
3115,371,5,در خرقه از این بیش منافق نتوان بود ** بنیاد از این شیوه رندانه نهادیم,,,,,,
3116,371,6,چون می‌رود این کشتی سرگشته که آخر ** جان در سر آن گوهر یک دانه نهادیم,,,کشتی سرگشته:شاعر/ گوهر یک دانه:معشوق گرانمایه و بی نظیر و دوست داشتنی,,,
3117,371,7,المنه لله که چو ما بی‌دل و دین بود ** آن را که لقب عاقل و فرزانه نهادیم,,بی دل و دین بودن:عاشق و دلباخته و کافر بودن,,,,
3118,371,8,قانع به خیالی ز تو بودیم چو حافظ ** یا رب چه گداهمت و بیگانه نهادیم,,,,,,
3119,372,1,بگذار تا ز شارع میخانه بگذریم ** کز بهر جرعه‌ای همه محتاج این دریم,,,,,,
3120,372,2,روز نخست چون دم رندی زدیم و عشق ** شرط آن بود که جز ره آن شیوه نسپریم,,دم از چیزی یا کاری زدن:ادعای چیزی یا کاری کردن / ره سپردن:به مقصود رسیدن,,,,
3121,372,3,جایی که تخت و مسند جم می‌رود به باد ** گر غم خوریم خوش نبود به که می‌خوریم,,,,,میرود به باد:1. نابود میشود 2. با باد حرکت میکند.,
3122,372,4,تا بو که دست در کمر او توان زدن ** در خون دل نشسته چو یاقوت احمریم,,در خون دل نشستن:اندوهگین و در ماتم و زاری بودن,,,,
3123,372,5,واعظ مکن نصیحت شوریدگان که ما ** با خاک کوی دوست به فردوس ننگریم,,,,,,
3124,372,6,چون صوفیان به حالت و رقصند مقتدا ** ما نیز هم به شعبده دستی برآوریم,,,,,,
3125,372,7,از جرعه تو خاک زمین در و لعل یافت ** بیچاره ما که پیش تو از خاک کمتریم,,,,,,
3126,372,8,حافظ چو ره به کنگره کاخ وصل نیست ** با خاک آستانه این در به سر بریم,وصل:کاخ,,,,,
3127,373,1,خیز تا خرقه صوفی به خرابات بریم ** شطح و طامات به بازار خرافات بریم,,,,,,
3128,373,2,سوی رندان قلندر به ره آورد سفر ** دلق بسطامی و سجاده طامات بریم,,,,,,
3129,373,3,تا همه خلوتیان جام صبوحی گیرند ** چنگ صبحی به در پیر مناجات بریم,,,,,,
3130,373,4,با تو آن عهد که در وادی ایمن بستیم ** همچو موسی ارنی گوی به میقات بریم,,,,,,
3131,373,5,کوس ناموس تو بر کنگره عرش زنیم ** علم عشق تو بر بام سماوات بریم,ناموس:کوس / عشق:علم / سماوات:بام,کوس زدن:اعلام و فاش کردن امری,,,,
3132,373,6,خاک کوی تو به صحرای قیامت فردا ** همه بر فرق سر از بهر مباهات بریم,,,,,,
3133,373,7,ور نهد در ره ما خار ملامت زاهد ** از گلستانش به زندان مکافات بریم,ملامت:خار,خار در راه کسی نهادن:آزار و اذیت کردن کسی,گلستان:بهشت,,,
3134,373,8,شرممان باد ز پشمینه آلوده خویش ** گر بدین فضل و هنر نام کرامات بریم,,پشمینه:خرقه,,,,
3135,373,9,قدر وقت ار نشناسد دل و کاری نکند ** بس خجالت که از این حاصل اوقات بریم,,,,,,
3136,373,10,فتنه می‌بارد از این سقف مقرنس برخیز ** تا به میخانه پناه از همه آفات بریم,,,سقف مقرنس:آسمان,,,
3137,373,11,در بیابان فنا گم شدن آخر تا کی ** ره بپرسیم مگر پی به مهمات بریم,فنا:بیابان,,,,,
3138,373,12,حافظ آب رخ خود بر در هر سفله مریز ** حاجت آن به که بر قاضی حاجات بریم,,,,,,
3139,374,1,بیا تا گل برافشانیم و می در ساغر اندازیم ** فلک را سقف بشکافیم و طرحی نو دراندازیم,,,,,,
3140,374,2,اگر غم لشکر انگیزد که خون عاشقان ریزد ** من و ساقی به هم تازیم و بنیادش براندازیم,,بنیاد برانداختن:نیست و نابود کردن,,,,
3141,374,3,شراب ارغوانی را گلاب اندر قدح ریزیم ** نسیم عطرگردان را شِکَر در مجمر اندازیم,,,,,,
3142,374,4,چو در دست است رودی خوش بزن مطرب سرودی خوش ** که دست افشان غزل خوانیم و پاکوبان سر اندازیم,,دست افشان و پاکوبان:رقص کنان,,,سر انداختن:1. جانبازی و جانفشانی کردن 2. اصطلاح موسیقی,
3143,374,5,صبا خاک وجود ما بدان عالی جناب انداز ** بود کان شاه خوبان را نظر بر منظر اندازیم,,,,نظر- منظر,,
3144,374,6,یکی از عقل می‌لافد یکی طامات می‌بافد ** بیا کاین داوری‌ها را به پیش داور اندازیم,,,داور:خداوند,داوری-داور / می لافد-می بافد,,
3145,374,7,بهشت عدن اگر خواهی بیا با ما به میخانه ** که از پای خمت روزی به حوض کوثر اندازیم,,,,,,
3146,374,8,سخندانیّ و خوشخوانی نمی‌ورزند در شیراز ** بیا حافظ که تا خود را به ملکی دیگر اندازیم,,,,,,
3147,375,1,صوفی بیا که خرقه سالوس برکشیم ** وین نقش زرق را خط بطلان به سر کشیم,,خط بطلان به سر کشیدن:باطل کردن و هیچ انگاشتن,,,,
3148,375,2,نذر و فتوح صومعه در وجه می‌نهیم ** دلق ریا به آب خرابات برکشیم,,,,,,
3149,375,3,فردا اگر نه روضه رضوان به ما دهند ** غلمان ز روضه حور ز جنت به درکشیم,,فردا:روز قیامت,,,,
3150,375,4,بیرون جهیم سرخوش و از بزم صوفیان ** غارت کنیم باده و شاهد به بر کشیم,,,,,,
3151,375,5,عشرت کنیم ور نه به حسرت کشندمان ** روزی که رخت جان به جهانی دگر کشیم,جان:رخت,رخت به جهانی دگر کشیدن:مردن,,جان-جهان,,
3152,375,6,سر خدا که در تتق غیب منزویست ** مستانه‌اش نقاب ز رخسار برکشیم,غیب:تتق,,,,,
3153,375,7,کو جلوه‌ای ز ابروی او تا چو ماه نو ** گوی سپهر در خم چوگان زر کشیم,سپهر:گوی,گوی در چوگان کشیدن:مسلط شدن,چوگان زر:هلال ماه نو و هلال ابروی یار,,,
3154,375,8,حافظ نه حد ماست چنین لاف‌ها زدن ** پای از گلیم خویش چرا بیشتر کشیم,,,,,,
3155,376,1,دوستان وقت گل آن به که به عشرت کوشیم ** سخن اهل دل است این و به جان بنیوشیم,,,,,,
